2.824600097485810313e+00,2.639852094178793518e+00,2.231361346592444672e+00,2.775969507653192281e+00,1.709394915767842305e+00
-2.151219744466303929e-01,-1.327061141078300643e+00,-1.993515863959960388e-01,-3.161474666708858017e+00,-5.465479298740843817e+00
