8.548586613891576036e+00,1.033860756764620703e+01,1.010445989391064359e+01,9.244145388791411122e+00,8.190584208386573195e+00
8.410696010452001659e+00,9.511711115693611163e+00,9.982850409332632680e+00,8.521253778539039203e+00,8.013815886823005386e+00
1.003263479111780043e+01,1.164360874845909244e+01,1.232241056210399499e+01,9.980079869264624648e+00,1.136496672012283327e+01
